,Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
4590,H18075,2012,1.0,1,0,1,0,0,2600,2,1982,5,68224,0.0
4591,H18076,2016,0.99726776,0,0,1,0,0,870,4,1930,6,75112,0.0
4592,H18078,2014,0.747945205,1,0,1,0,0,11007,1,1970,8,91432,0.0
4593,H1808,2014,1.0,0,0,1,0,0,1075,1,1988,3,88075,1.0
4594,H18081,2012,1.0,0,0,1,0,0,745,1,2008,3,73263,1.0
4595,H18082,2014,1.0,1,0,1,0,0,1764,1,1970,4,91377,0.0
4596,H18084,2012,1.0,0,0,1,0,0,8015,2,1973,3,30133,1.0
4597,H18085,2014,1.0,0,0,1,0,0,8015,2,1973,3,30133,1.0
4598,H18086,2014,1.0,0,0,1,0,0,3700,1,1965,6,50147,0.0
4599,H18088,2016,0.99726776,0,0,1,0,0,3700,1,1965,6,50147,0.0
4600,H18091,2014,1.0,1,0,1,0,0,8916,3,2009,6,33063,1.0
4601,H18092,2013,0.084931507,0,0,1,0,0,1000,2,1960,3,39470,0.0
4602,H18095,2013,1.0,0,0,1,0,0,450,1,1980,2,33550,0.0
4603,H18096,2014,1.0,0,0,1,0,0,450,1,1980,2,33550,0.0
4604,H18098,2014,1.0,0,0,1,0,0,1039,1,2011,5,42222,0.0
4605,H181,2012,1.0,0,0,1,0,0,250,2,1950,3,83137,0.0
4606,H1810,2013,0.161643836,1,0,0,1,1,475,1,0,   ,55545,0.0
4607,H18102,2012,1.0,0,0,1,0,0,660,1,2005,3,19123,0.0
4608,H18103,2014,1.0,0,0,1,0,0,660,1,2005,3,19123,1.0
4609,H18104,2014,0.950684932,1,0,1,0,0,715,3,1920,6,92049,0.0
4610,H18106,2013,1.0,1,0,1,0,0,6489,2,2011,6,83126,0.0
4611,H18107,2015,1.0,1,0,1,0,0,6489,2,2011,6,83126,1.0
4612,H1811,2014,1.0,0,1,0,1,1,792,2,1980,   ,90093,0.0
4613,H18116,2013,1.0,0,0,1,0,0,150,2,1980,2,95060,0.0
4614,H18117,2012,1.0,1,0,1,0,0,6036,2,2011,3,69256,0.0
4615,H1812,2012,1.0,0,0,0,1,1,1050,1,1960,   ,88196,0.0
4616,H18122,2013,1.0,1,0,1,0,0,2650,4,1900,8,75116,1.0
4617,H18123,2014,1.0,1,0,1,0,0,2650,4,1900,8,75116,1.0
4618,H18125,2012,0.928961749,1,0,1,0,0,1430,3,1940,2,92073,0.0
4619,H18126,2013,1.0,1,0,1,0,0,1604,3,1950,4,92048,1.0
4620,H18127,2012,0.915300546,0,0,1,0,0,280,4,1940,2,6088,1.0
4621,H18128,2014,0.084931507,0,0,1,0,0,280,4,1940,2,6088,0.0
4622,H18132,2015,1.0,1,0,1,0,0,2128,3,2011,4,92050,0.0
4623,H18134,2014,1.0,0,0,1,0,0,167,3,1969,2,93046,0.0
4624,H18136,2015,0.997260274,0,0,1,0,0,500,2,1960,2,77083,0.0
4625,H18137,2014,1.0,1,0,1,0,0,200,3,1800,4,33063,0.0
4626,H18138,2014,1.0,0,0,1,0,0,2300,2,1970,5,13209,0.0
4627,H18139,2012,0.450819672,1,0,1,0,0,220,3,1900,2,33063,0.0
4628,H18140,2012,0.920765027,1,0,1,0,0,714,3,1930,6,92012,0.0
4629,H18141,2016,0.079234973,1,0,1,0,0,714,3,1930,6,92012,0.0
4630,H18144,2012,0.953551913,0,0,1,0,0,260,3,1930,2,33063,0.0
4631,H18145,2012,0.915300546,0,0,1,0,0,815,2,1800,3,68067,0.0
4632,H18146,2014,1.0,0,0,1,0,0,815,2,1800,3,68067,0.0
4633,H18147,2013,1.0,0,0,1,0,0,290,2,1937,3,38562,0.0
4634,H18149,2014,1.0,0,0,1,0,0,210,2,1700,5,83119,0.0
4635,H18150,2015,1.0,0,0,1,0,0,210,2,1700,5,83119,0.0
4636,H18151,2015,1.0,0,0,1,0,0,290,1,1960,3,73116,0.0
4637,H18152,2016,1.0,0,0,1,0,0,290,1,1960,3,73116,0.0
4638,H18153,2012,1.0,1,0,1,0,0,3950,4,1950,9,75116,1.0
4639,H18159,2012,0.909836066,1,0,1,0,0,280,2,1880,2,76351,0.0
4640,H1816,2016,1.0,1,0,1,0,0,480,2,1900,4,68066,0.0
4641,H18160,2013,1.0,1,0,1,0,0,280,2,1880,2,76351,0.0
4642,H18164,2013,1.0,0,0,1,0,0,7678,1,1994,6,73222,1.0
4643,H18165,2016,1.0,0,0,1,0,0,7678,1,1994,6,73222,0.0
4644,H18166,2015,1.0,0,0,1,0,0,230,3,1930,1,33063,0.0
4645,H18171,2014,1.0,1,0,1,0,0,1736,4,1950,7,75117,1.0
4646,H18174,2012,0.953551913,0,0,1,0,0,6900,3,1960,5,2A004,0.0
4647,H18175,2015,1.0,1,0,1,0,0,350,3,1920,5,83137,0.0
4648,H18177,2013,0.24109589,0,0,1,0,0,550,1,1960,3,1283,0.0
4649,H18180,2013,1.0,0,0,1,0,0,300,3,1900,4,92012,0.0
4650,H18182,2012,0.994535519,0,0,1,0,0,750,2,1950,4,42218,0.0
4651,H18183,2013,1.0,0,0,1,0,0,525,1,1945,3,35299,0.0
4652,H18185,2014,0.0,1,0,1,0,0,4235,4,1970,9,75118,0.0
4653,H18186,2012,0.822404372,1,0,1,0,0,3750,1,1978,5,33063,0.0
4654,H18187,2015,1.0,1,0,1,0,0,3750,1,1978,5,33063,0.0
4655,H18189,2012,0.887978142,1,0,1,0,0,1432,4,1912,7,75112,0.0
4656,H1819,2015,0.832876712,0,0,1,0,0,540,1,1998,4,88196,0.0
4657,H18191,2013,1.0,1,0,1,0,0,384,2,1908,3,13212,0.0
4658,H18192,2012,0.836065574,0,0,1,0,0,3728,2,1980,4,69250,1.0
4659,H18193,2012,0.915300546,0,0,1,0,0,330,2,1900,3,59328,0.0
4660,H18194,2013,1.0,1,0,1,0,0,290,3,1970,1,92048,0.0
4661,H18197,2013,1.0,0,0,1,0,0,600,4,1976,2,6157,0.0
4662,H18198,2012,0.75136612,0,0,1,0,0,5354,2,2008,5,64348,1.0
4663,H18201,2012,0.901639344,1,0,1,0,0,6300,2,1973,5,13213,0.0
4664,H18202,2013,1.0,1,0,1,0,0,6300,2,1973,5,13213,0.0
4665,H18203,2015,1.0,1,0,1,0,0,6300,2,1973,5,13213,0.0
4666,H18205,2013,1.0,0,0,1,0,0,458,1,2011,1,13027,0.0
4667,H18206,2015,1.0,0,0,1,0,0,458,1,2011,1,13027,0.0
4668,H18207,2014,1.0,0,0,1,0,0,500,2,1970,3,77407,0.0
4669,H18209,2013,1.0,0,0,1,0,0,2145,1,2012,5,27229,0.0
4670,H18210,2014,0.246575342,0,0,1,0,0,2145,1,2012,5,27229,0.0
4671,H18211,2012,0.915300546,0,0,1,0,0,400,2,1900,3,21231,0.0
4672,H18212,2013,0.161643836,1,0,1,0,0,418,1,1900,3,47323,0.0
4673,H18215,2015,1.0,0,0,1,0,0,1768,2,1993,5,57463,0.0
4674,H18217,2013,1.0,0,0,1,0,0,4500,4,2011,7,6083,0.0
4675,H18219,2012,0.912568306,0,0,1,0,0,198,1,1955,3,13047,0.0
4676,H18220,2014,1.0,0,0,1,0,0,700,4,1960,3,6083,1.0
4677,H18221,2013,1.0,0,0,1,0,0,4616,2,2007,7,42218,0.0
4678,H18225,2013,0.079452055,0,0,1,0,0,2500,2,1986,1,83036,0.0
4679,H18227,2012,0.915300546,0,0,1,0,0,1672,1,1983,4,36044,1.0
4680,H18228,2013,1.0,1,0,0,1,1,0,4,2012,   ,,0.0
4681,H1823,2012,0.833333333,0,0,0,1,1,1100,2,1988,   ,68126,0.0
4682,H18230,2014,1.0,1,0,1,0,0,3223,2,2011,3,31113,0.0
4683,H18231,2015,0.983561644,1,0,1,0,0,3223,2,2011,3,31113,1.0
4684,H18232,2016,0.99726776,0,0,1,0,0,2000,3,1960,6,94044,1.0
4685,H18233,2013,1.0,1,0,1,0,0,1215,3,1950,4,92035,0.0
4686,H18234,2012,0.448087432,1,0,1,0,0,2712,4,1970,6,6083,0.0
4687,H18235,2015,1.0,1,0,1,0,0,2712,4,1970,6,6083,0.0
4688,H18237,2016,1.0,0,0,1,0,0,1000,2,1980,2,83048,1.0
4689,H18238,2014,1.0,0,0,1,0,0,3965,1,2007,5,7019,0.0
4690,H18239,2013,1.0,0,0,1,0,0,500,3,1850,7,83137,0.0
4691,H18241,2014,1.0,1,0,1,0,0,2400,1,2012,4,44009,0.0
4692,H18242,2013,1.0,1,0,1,0,0,900,4,1990,9,75114,0.0
4693,H18243,2012,0.942622951,1,0,1,0,0,2183,3,1990,2,92051,0.0
4694,H18248,2013,1.0,0,0,1,0,0,1935,1,2012,2,74243,0.0
4695,H18251,2013,1.0,1,0,1,0,0,650,3,1890,3,92063,1.0
4696,H18257,2013,1.0,1,0,1,0,0,750,3,1950,5,92012,1.0
4697,H18258,2014,0.098630137,1,0,1,0,0,750,3,1950,5,92012,0.0
4698,H1826,2016,0.579234973,1,0,0,1,1,460,2,0,   ,57463,0.0
4699,H18262,2013,1.0,1,0,1,0,0,1700,4,1910,8,75114,1.0
4700,H18263,2014,1.0,1,0,1,0,0,1700,4,1910,8,75114,0.0
4701,H18264,2012,0.803278689,0,0,1,0,0,400,1,1940,4,19272,0.0
4702,H18268,2013,1.0,0,0,1,0,0,1839,2,1970,5,42218,0.0
4703,H18270,2013,1.0,0,0,1,0,0,3800,2,1986,1,83065,1.0
4704,H18271,2014,1.0,0,0,1,0,0,3800,2,1986,1,83065,0.0
4705,H18272,2015,1.0,0,0,1,0,0,3800,2,1986,1,83065,0.0
4706,H18274,2013,1.0,0,0,1,0,0,448,1,1850,3,17299,0.0
4707,H18277,2013,1.0,0,0,1,0,0,460,2,1960,2,83123,0.0
4708,H18279,2013,1.0,0,0,1,0,0,1080,2,1960,5,69091,0.0
4709,H18280,2016,1.0,0,0,1,0,0,1080,2,1960,5,69091,0.0
4710,H18281,2012,0.836065574,0,0,1,0,0,5300,3,1982,5,2B033,1.0
4711,H18282,2014,1.0,0,0,1,0,0,5300,3,1982,5,2B033,1.0
4712,H18283,2015,1.0,0,0,1,0,0,5300,3,1982,5,2B033,0.0
4713,H18284,2016,0.994535519,0,0,1,0,0,5300,3,1982,5,2B033,0.0
4714,H18286,2012,0.920765027,1,0,1,0,0,1630,4,1900,7,75113,1.0
4715,H18290,2015,0.161643836,0,0,0,1,1,0,1,1982,   ,,0.0
4716,H18291,2016,1.0,1,0,1,0,0,575,2,1900,2,64122,0.0
4717,H18292,2015,1.0,1,0,1,0,0,1415,1,2012,4,44109,0.0
4718,H18293,2012,0.920765027,1,0,1,0,0,3872,3,1960,5,92073,0.0
4719,H18294,2014,1.0,1,0,1,0,0,5200,2,1980,9,69266,1.0
4720,H18295,2015,1.0,0,0,1,0,0,660,2,1945,5,13204,0.0
4721,H18298,2013,1.0,1,0,1,0,0,8900,2,2012,6,13214,0.0
4722,H1830,2012,1.0,0,0,1,0,0,820,1,1960,4,88408,0.0
4723,H18300,2014,1.0,1,0,1,0,0,4040,2,1900,3,64122,1.0
4724,H18305,2015,1.0,1,0,1,0,0,3130,2,2012,5,95306,1.0
4725,H18306,2013,1.0,1,0,1,0,0,1660,3,1850,6,92051,1.0
4726,H18308,2015,1.0,0,0,1,0,0,517,1,1928,3,74173,0.0
4727,H18310,2013,1.0,0,0,1,0,0,4650,1,1960,5,13001,0.0
4728,H18311,2016,1.0,0,0,1,0,0,4650,1,1960,5,13001,1.0
4729,H18312,2012,0.836065574,1,0,1,0,0,2300,4,1954,5,75119,0.0
4730,H18313,2016,0.24863388,0,0,1,0,0,4374,2,2002,3,83115,0.0
4731,H18314,2013,1.0,1,0,1,0,0,6700,1,2011,7,74010,0.0
4732,H18315,2016,0.99726776,1,0,1,0,0,6700,1,2011,7,74010,0.0
4733,H18316,2012,0.882513661,0,0,1,0,0,7595,1,2011,4,74281,1.0
4734,H18317,2015,1.0,0,0,1,0,0,7595,1,2011,4,74281,0.0
4735,H18318,2014,1.0,1,0,1,0,0,1700,4,1896,5,75115,1.0
4736,H18319,2016,0.99726776,1,0,1,0,0,1700,4,1896,5,75115,0.0
4737,H1832,2014,1.0,0,0,0,1,1,850,2,0,   ,31555,1.0
4738,H18320,2013,1.0,0,0,1,0,0,2600,4,1979,4,6088,0.0
4739,H18329,2012,0.915300546,1,0,1,0,0,3000,4,1913,9,75117,1.0
4740,H18330,2014,0.084931507,1,0,1,0,0,3000,4,1913,9,75117,0.0
4741,H18332,2015,1.0,0,0,1,0,0,6160,2,1979,4,83126,1.0
4742,H18333,2013,1.0,0,0,1,0,0,500,1,1924,5,74012,0.0
4743,H18339,2013,1.0,0,0,1,0,0,104,2,1926,2,14715,0.0
4744,H18340,2013,1.0,1,0,1,0,0,400,1,1953,4,44184,1.0
4745,H18341,2015,1.0,0,0,1,0,0,2300,3,2006,6,2A004,0.0
4746,H18342,2012,0.967213115,0,0,1,0,0,1000,1,1960,4,13004,0.0
4747,H18343,2013,1.0,0,0,1,0,0,640,4,1951,4,6077,0.0
4748,H18345,2016,1.0,0,0,1,0,0,3805,1,1970,4,63113,0.0
4749,H18348,2013,1.0,0,0,1,0,0,630,2,1961,2,66037,1.0
4750,H18349,2015,1.0,0,0,1,0,0,630,2,1961,2,66037,0.0
4751,H18351,2012,0.75136612,1,0,1,0,0,3700,3,1800,3,33063,1.0
4752,H18352,2016,1.0,0,0,1,0,0,1000,1,1900,4,35288,1.0
4753,H18354,2012,0.75136612,0,0,1,0,0,3850,1,1963,5,86194,0.0
4754,H18355,2012,0.75136612,1,0,1,0,0,2205,3,1895,7,94067,1.0
4755,H18356,2015,1.0,1,0,1,0,0,2205,3,1895,7,94067,0.0
4756,H18357,2013,1.0,0,0,1,0,0,460,1,1974,3,91432,0.0
4757,H18359,2016,1.0,0,0,1,0,0,450,2,1970,3,69387,0.0
4758,H18360,2012,0.754098361,0,0,1,0,0,1000,2,1900,5,13205,0.0
4759,H18361,2013,1.0,0,0,1,0,0,1100,2,1930,4,13208,0.0
4760,H18362,2012,0.789617486,1,0,1,0,0,1547,4,1890,7,75114,1.0
4761,H18363,2014,1.0,1,0,1,0,0,1547,4,1890,7,75114,1.0
4762,H18364,2016,0.99726776,1,0,1,0,0,360,2,2000,2,83123,0.0
4763,H18365,2012,0.879781421,0,0,1,0,0,5640,1,2012,7,74012,0.0
4764,H18366,2015,1.0,0,0,1,0,0,5640,1,2012,7,74012,0.0
4765,H18371,2013,0.293150685,1,0,1,0,0,924,2,1900,4,13205,0.0
4766,H18372,2012,0.754098361,1,0,1,0,0,650,2,1989,4,31555,0.0
4767,H18373,2016,1.0,1,0,1,0,0,650,2,1989,4,31555,1.0
4768,H18374,2013,1.0,0,0,0,1,1,0,2,1925,   ,,0.0
4769,H18376,2012,0.75136612,1,0,0,1,1,0,3,1900,   ,,0.0
4770,H18378,2013,1.0,0,0,0,1,1,0,1,2012,   ,,0.0
4771,H1838,2012,1.0,0,0,0,1,1,135,3,1980,   ,38185,0.0
4772,H18382,2013,1.0,0,0,0,1,1,0,1,1981,   ,,0.0
4773,H18383,2013,1.0,0,0,1,0,0,1500,2,1970,4,42218,0.0
4774,H18384,2014,1.0,0,0,1,0,0,2367,1,1850,3,17299,0.0
4775,H18385,2016,1.0,0,0,1,0,0,234,3,1950,2,94041,0.0
4776,H18386,2012,0.743169399,0,0,1,0,0,3050,1,2012,10,86066,0.0
4777,H18387,2013,1.0,0,0,1,0,0,2220,1,2012,4,74012,1.0
4778,H18388,2012,0.75136612,0,0,1,0,0,500,2,1950,5,67482,1.0
4779,H18389,2013,1.0,0,0,1,0,0,900,2,1850,3,13211,1.0
4780,H18394,2015,1.0,1,0,1,0,0,4256,3,2005,8,93064,0.0
4781,H18396,2012,0.677595628,1,0,1,0,0,850,2,1960,6,95585,0.0
4782,H18397,2012,1.0,0,0,1,0,0,6600,2,2005,4,78423,1.0
4783,H18398,2013,1.0,0,0,1,0,0,6600,2,2005,4,78423,1.0
4784,H18401,2014,1.0,1,0,1,0,0,700,1,2005,2,13047,0.0
4785,H18404,2013,1.0,0,0,1,0,0,500,3,1900,4,59512,0.0
4786,H18405,2014,1.0,0,0,1,0,0,500,3,1900,4,59512,0.0
4787,H18406,2012,0.642076503,1,0,1,0,0,1566,1,1981,5,33063,0.0
4788,H1841,2014,1.0,0,0,0,1,1,630,4,1960,   ,6088,0.0
4789,H18411,2013,1.0,1,0,1,0,0,2930,3,1950,4,94016,1.0
4790,H18412,2015,1.0,1,0,1,0,0,2930,3,1950,4,94016,1.0
4791,H18414,2012,0.713114754,0,0,1,0,0,2200,2,1988,7,62826,0.0
4792,H18415,2013,0.41369863,0,0,1,0,0,2200,2,1988,7,62826,1.0
4793,H18422,2012,0.0,0,0,1,0,0,520,4,1950,3,6088,0.0
4794,H18424,2016,1.0,0,0,1,0,0,3330,2,1975,7,57463,1.0
4795,H18426,2012,0.702185792,0,0,1,0,0,9481,3,1970,4,94004,0.0
4796,H18428,2016,0.99726776,0,0,1,0,0,9481,3,1970,4,94004,0.0
4797,H1843,2015,1.0,0,0,1,0,0,474,4,1900,2,6088,0.0
4798,H18432,2013,1.0,1,0,1,0,0,3000,3,2006,3,94068,0.0
4799,H18433,2015,0.104109589,0,0,1,0,0,1650,1,1982,4,86194,0.0
4800,H18434,2016,1.0,1,0,1,0,0,750,2,2000,4,57430,0.0
4801,H18435,2013,1.0,0,0,1,0,0,332,3,1871,3,83137,1.0
4802,H18436,2014,0.61369863,0,0,1,0,0,332,3,1871,3,83137,0.0
4803,H18438,2015,1.0,0,0,1,0,0,6180,2,1982,4,30133,0.0
4804,H18439,2012,0.68852459,0,0,1,0,0,310,2,2007,2,83081,0.0
4805,H1844,2014,1.0,0,0,0,1,1,876,3,1960,   ,54395,1.0
4806,H18441,2015,1.0,0,0,1,0,0,745,2,1984,2,30133,0.0
4807,H18445,2014,1.0,0,0,1,0,0,1250,3,1964,7,92025,0.0
4808,H18446,2013,1.0,1,0,1,0,0,1300,4,1910,7,75117,1.0
4809,H18447,2012,0.680327869,1,0,1,0,0,2138,2,2012,3,34157,0.0
4810,H18449,2014,0.747945205,1,0,1,0,0,2458,2,2004,2,65282,0.0
4811,H1845,2015,1.0,0,0,0,1,1,876,3,1960,   ,54395,0.0
4812,H18450,2014,0.832876712,1,0,1,0,0,2000,2,1982,5,65017,0.0
4813,H18451,2012,0.75136612,1,0,1,0,0,992,3,2012,3,93033,0.0
4814,H18452,2015,1.0,0,0,1,0,0,2900,2,1920,5,64122,0.0
4815,H18455,2016,1.0,1,0,1,0,0,16347,2,1980,7,83061,1.0
4816,H18456,2015,1.0,0,0,1,0,0,500,1,2000,4,42305,0.0
4817,H18457,2016,0.99726776,0,0,1,0,0,500,1,2000,4,42305,0.0
4818,H18458,2015,1.0,1,0,1,0,0,2000,3,1965,6,94068,0.0
4819,H1846,2012,1.0,0,0,0,1,1,850,3,1960,   ,54395,0.0
4820,H18460,2012,0.710382514,0,0,1,0,0,1312,2,1980,2,83065,0.0
4821,H18463,2014,1.0,1,0,1,0,0,12582,3,1970,8,92023,1.0
4822,H18464,2014,1.0,1,0,1,0,0,170,3,1950,2,93029,0.0
4823,H18468,2014,1.0,1,0,1,0,0,4776,2,2012,6,44109,0.0
4824,H1847,2013,1.0,0,0,1,0,0,420,2,1950,2,42218,0.0
4825,H18471,2013,1.0,0,0,1,0,0,830,2,2011,5,13203,0.0
4826,H18472,2014,0.328767123,0,0,1,0,0,830,2,2011,5,13203,1.0
4827,H18479,2014,1.0,1,0,1,0,0,1355,3,1930,6,92026,0.0
4828,H18480,2016,1.0,0,0,1,0,0,420,2,1984,4,83069,1.0
4829,H18481,2016,1.0,0,0,1,0,0,1440,2,1965,3,83069,0.0
4830,H18483,2013,1.0,0,0,1,0,0,550,1,1900,3,16015,0.0
4831,H18484,2015,0.98630137,0,0,1,0,0,550,1,1900,3,16015,0.0
4832,H18486,2012,0.606557377,0,0,1,0,0,850,2,1970,3,64160,0.0
4833,H18487,2013,1.0,0,0,1,0,0,630,1,1965,4,74217,0.0
4834,H18488,2014,1.0,0,0,1,0,0,630,1,1965,4,74217,0.0
4835,H1849,2015,1.0,0,0,0,1,1,5575,2,1960,   ,34079,0.0
4836,H18491,2012,0.584699454,1,0,1,0,0,2520,4,1950,9,75107,0.0
4837,H18493,2013,1.0,0,0,1,0,0,1975,4,1900,8,75108,0.0
4838,H18494,2012,0.631147541,1,0,1,0,0,575,1,2012,3,13092,0.0
4839,H18499,2012,0.579234973,1,0,1,0,0,5020,3,1990,5,92035,0.0
4840,H1850,2013,0.084931507,0,0,0,1,1,1414,2,1980,   ,38185,0.0
4841,H18500,2015,1.0,1,0,1,0,0,5020,3,1990,5,92035,0.0
4842,H18507,2016,0.99726776,1,0,1,0,0,2167,3,1900,7,92051,1.0
4843,H18509,2014,1.0,1,0,1,0,0,800,4,1900,7,6088,1.0
4844,H18510,2012,0.612021858,0,0,1,0,0,3550,1,2006,4,17300,0.0
4845,H18512,2016,1.0,0,0,1,0,0,600,1,2012,2,13039,0.0
4846,H18513,2012,0.49726776,0,0,1,0,0,600,2,1930,3,42218,0.0
4847,H18514,2013,1.0,1,0,1,0,0,3744,1,1978,6,16015,0.0
4848,H18515,2014,1.0,1,0,1,0,0,3744,1,1978,6,16015,0.0
4849,H18517,2014,1.0,1,0,1,0,0,11810,2,1970,6,76351,1.0
4850,H18518,2013,1.0,0,0,1,0,0,1171,1,2011,3,44069,0.0
4851,H1852,2014,0.060273973,0,0,1,0,0,700,2,1900,4,42218,0.0
4852,H18524,2016,1.0,1,0,1,0,0,2849,4,1901,7,75112,1.0
4853,H18525,2014,1.0,0,0,1,0,0,991,2,2012,3,62318,0.0
4854,H18526,2015,1.0,1,0,1,0,0,872,2,1950,4,69388,0.0
4855,H18528,2016,1.0,0,0,1,0,0,1220,2,1955,4,69091,0.0
4856,H18529,2012,0.579234973,1,0,1,0,0,9449,3,1950,8,92012,0.0
4857,H18530,2013,1.0,1,0,1,0,0,9449,3,1950,8,92012,1.0
4858,H18534,2012,1.0,1,0,1,0,0,1025,1,2011,5,74056,1.0
4859,H18535,2014,1.0,0,0,1,0,0,800,2,1900,5,13206,0.0
4860,H1854,2013,1.0,0,0,1,0,0,1677,2,1970,3,62201,0.0
4861,H18540,2015,1.0,0,0,1,0,0,1620,2,1930,4,95018,0.0
4862,H18545,2015,1.0,0,0,1,0,0,4200,4,1988,4,6030,1.0
4863,H18546,2016,1.0,0,0,1,0,0,9618,2,1990,6,14118,1.0
4864,H18547,2014,1.0,0,0,1,0,0,1390,2,2012,1,69091,0.0
4865,H1855,2016,0.99726776,0,0,1,0,0,1677,2,1970,3,62201,0.0
4866,H18551,2012,0.584699454,0,0,1,0,0,550,2,1970,1,31555,0.0
4867,H18552,2014,1.0,0,0,1,0,0,550,2,1970,1,31555,0.0
4868,H18554,2014,0.246575342,1,0,1,0,0,7973,3,2004,6,94076,0.0
4869,H18555,2016,0.967213115,1,0,1,0,0,8382,2,2012,4,69244,0.0
4870,H18557,2014,1.0,1,0,0,1,1,0,1,1700,   ,,0.0
4871,H18558,2016,1.0,1,0,0,1,1,0,1,1700,   ,,0.0
4872,H18562,2015,1.0,0,0,1,0,0,321,2,1900,3,13207,0.0
4873,H18564,2014,0.161643836,0,0,1,0,0,8150,2,1990,6,83050,0.0
4874,H18565,2014,1.0,0,0,1,0,0,400,1,1975,3,13022,1.0
4875,H18566,2012,0.50273224,0,0,1,0,0,720,1,1967,3,17299,0.0
4876,H18567,2013,1.0,0,0,1,0,0,1320,2,1950,8,13208,0.0
4877,H18568,2014,1.0,1,0,1,0,0,730,3,1900,4,93062,1.0
4878,H18569,2015,1.0,1,0,1,0,0,730,3,1900,4,93062,0.0
4879,H18570,2016,0.99726776,1,0,1,0,0,730,3,1900,4,93062,0.0
4880,H18571,2015,1.0,1,0,1,0,0,620,1,1930,4,74010,0.0
4881,H18574,2013,1.0,0,0,1,0,0,1800,3,2012,1,2A247,0.0
4882,H18576,2016,1.0,0,0,1,0,0,1800,3,2012,1,2A247,0.0
4883,H18577,2013,1.0,0,0,1,0,0,2100,2,2011,4,80228,0.0
4884,H18578,2015,1.0,0,0,1,0,0,2100,2,2011,4,80228,0.0
4885,H18579,2013,1.0,1,0,1,0,0,1262,1,2006,3,5061,0.0
4886,H1858,2012,1.0,0,0,1,0,0,1435,1,1979,3,12176,1.0
4887,H18580,2012,0.759562842,0,0,1,0,0,380,1,1900,4,91223,0.0
4888,H18581,2013,1.0,0,0,1,0,0,5451,2,2012,3,57757,0.0
4889,H18584,2013,1.0,1,0,1,0,0,7612,4,1953,10,75114,1.0
4890,H18586,2014,1.0,0,0,1,0,0,2700,2,1967,3,63113,1.0
4891,H18587,2012,0.56010929,0,0,1,0,0,887,1,2007,4,74279,0.0
4892,H18588,2012,0.584699454,0,0,1,0,0,1538,2,2000,4,66037,0.0
4893,H18589,2012,0.571038251,1,0,1,0,0,400,2,1930,2,13205,0.0
4894,H18590,2013,0.0,0,0,1,0,0,2200,2,1920,3,38294,0.0
4895,H18591,2013,1.0,0,0,1,0,0,450,3,1920,3,33063,0.0
4896,H18592,2012,0.464480874,0,0,1,0,0,652,2,1900,3,76540,0.0
4897,H18593,2014,1.0,0,0,1,0,0,652,2,1900,3,76540,0.0
4898,H18594,2013,1.0,1,0,1,0,0,1283,2,1973,4,31555,0.0
4899,H18595,2014,1.0,1,0,1,0,0,1274,3,2007,5,92073,0.0
4900,H18598,2015,0.657534247,0,0,1,0,0,170,1,1900,2,72181,0.0
4901,H186,2012,1.0,0,0,0,1,1,1300,3,0,   ,67482,0.0
4902,H18600,2014,1.0,0,0,1,0,0,650,2,1950,4,38511,0.0
4903,H18601,2015,1.0,0,0,1,0,0,520,1,2011,2,1224,0.0
4904,H18602,2014,1.0,0,0,1,0,0,1200,2,1939,7,13206,0.0
4905,H18607,2012,0.50273224,1,0,1,0,0,180,2,1949,3,34324,0.0
4906,H18611,2012,0.920765027,1,0,1,0,0,2110,3,1990,6,92012,0.0
4907,H18612,2014,1.0,0,0,1,0,0,3349,1,2012,4,91174,0.0
4908,H18613,2015,1.0,0,0,1,0,0,3349,1,2012,4,91174,1.0
4909,H18614,2016,0.469945355,0,0,1,0,0,3349,1,2012,4,91174,0.0
4910,H18615,2013,1.0,1,0,1,0,0,10500,2,2006,2,95042,0.0
4911,H18617,2014,1.0,0,0,1,0,0,2000,2,2012,3,38400,0.0
4912,H18619,2012,0.50273224,0,0,1,0,0,4250,2,1977,5,62826,0.0
4913,H18620,2012,0.603825137,1,0,1,0,0,4096,1,1950,6,84007,0.0
4914,H18623,2012,0.579234973,1,0,1,0,0,550,3,1950,4,92012,0.0
4915,H18624,2013,1.0,1,0,1,0,0,3374,3,1961,6,67482,1.0
4916,H18625,2013,1.0,0,0,1,0,0,2500,1,2009,4,16015,0.0
4917,H18626,2015,1.0,0,0,1,0,0,2500,1,2009,4,16015,0.0
4918,H1863,2012,1.0,0,0,1,0,0,1133,2,1960,1,34301,0.0
4919,H18632,2015,1.0,1,0,1,0,0,2000,2,1979,4,65017,0.0
4920,H18633,2013,1.0,1,0,1,0,0,2315,1,1972,5,16374,0.0
4921,H18634,2014,1.0,1,0,1,0,0,2315,1,1972,5,16374,0.0
4922,H18635,2015,1.0,0,0,1,0,0,710,1,2012,4,84054,0.0
4923,H18636,2016,0.792349727,0,0,1,0,0,710,1,2012,4,84054,0.0
4924,H1864,2013,1.0,0,0,0,1,1,546,2,1960,   ,13205,0.0
4925,H18645,2016,0.99726776,0,0,1,0,0,2770,2,2010,3,90075,0.0
